date,geoid,quantile,new_cases,active_cases,cumulative_cases,new_deaths,cumulative_deaths,active_hospitalizations,active_icu,active_ventilations,doubling_time,Reff,case_reporting_rate,population
2020-07-28,2801,0.25,0.004,0.606,31.833,0.001,0.198,0.07775,0.02,0.015,97.88300028125734,0.9730000000000001,0.05100000029308712,348019.376
2020-07-28,2801,0.5,0.006,1.1480000000000001,31.905,0.001,0.2145,0.1305,0.035,0.024,125.1009996405344,0.9880000000000002,0.06200000000000001,348019.377
2020-07-28,2801,0.75,0.012,3.1542499999999998,32.10975,0.002,0.257,0.23099999999999998,0.061,0.045,150.50199999999998,1.003,0.07599999978162135,348019.37700000004
2020-07-28,2801,0.95,0.018,4.979099999999999,32.3,0.003,0.298,0.4,0.10504999999999995,0.07804999999999995,184.5433994697324,1.0350499968770417,0.0939999994598002,348019.378
2020-07-29,2801,0.05,0.0009500000000000028,0.26095,31.76295,0.0,0.189,0.042,0.01,0.006999999999999999,60.57635033072899,0.9300000078831817,0.039000000112062734,348019.375
2020-07-29,2801,0.25,0.003,0.547,31.837750000000003,0.001,0.199,0.07100000000000001,0.01875,0.013,97.88300028125734,0.9730000000000001,0.051000000293087135,348019.376
2020-07-29,2801,0.5,0.006,1.049,31.9095,0.001,0.2155,0.12,0.032,0.023,125.10099982017381,0.988,0.06200000000000001,348019.377
2020-07-29,2801,0.75,0.01,2.8745,32.121,0.002,0.259,0.21450000000000002,0.056,0.042,150.50199945936703,1.003,0.07599999978162135,348019.37700000004
2020-07-29,2801,0.95,0.018,4.545699999999999,32.315099999999994,0.003,0.30105,0.372,0.09804999999999996,0.073,184.543399496255,1.0350499968770415,0.09399999947330519,348019.378
2020-07-30,2801,0.05,0.0,0.2379,31.764,0.0,0.18995,0.039,0.009,0.006,60.57635034812056,0.930000005210917,0.03900000022412545,348019.375
2020-07-30,2801,0.25,0.002,0.49675,31.841,0.001,0.199,0.06575,0.017,0.012,97.88300000000001,0.9730000000000001,0.05100000014654357,348019.376
2020-07-30,2801,0.5,0.005,0.969,31.915,0.001,0.2165,0.111,0.0295,0.021,125.10099999962647,0.988,0.06200000000000001,348019.377
2020-07-30,2801,0.75,0.01,2.6295,32.12825,0.002,0.261,0.199,0.052,0.03825,150.50199956754707,1.003,0.07599999961783738,348019.37700000004
2020-07-30,2801,0.95,0.017,4.189999999999998,32.32705,0.003,0.30404999999999993,0.344,0.092,0.067,184.54339896598748,1.0350499967281994,0.09399999945980018,348019.378
2020-07-31,2801,0.05,0.0,0.21389999999999998,31.766,0.0,0.19,0.036,0.008,0.006,60.57635017406028,0.9300000026722652,0.03900000022412545,348019.375
2020-07-31,2801,0.25,0.002,0.4545,31.845,0.001,0.2,0.06075,0.016,0.011,97.88300021122099,0.9730000000000001,0.05100000014654356,348019.376
2020-07-31,2801,0.5,0.005,0.866,31.919,0.001,0.217,0.10250000000000001,0.027,0.019,125.10099982036057,0.988,0.062000000000000006,348019.377
2020-07-31,2801,0.75,0.009,2.4212499999999997,32.138,0.002,0.26225,0.185,0.048,0.036,150.50199967572712,1.003,0.07599999978162135,348019.37700000004
2020-07-31,2801,0.95,0.016,3.8933,32.33715,0.003,0.307,0.31905,0.08414999999999986,0.063,184.54339896598742,1.0350499970258837,0.09399999945980018,348019.378
2020-08-01,2801,0.05,0.0,0.196,31.768,0.0,0.19,0.033,0.008,0.005,60.57635033942476,0.93000001028822,0.03900000022412544,348019.37500000006
2020-08-01,2801,0.25,0.002,0.41100000000000003,31.848,0.001,0.2,0.055749999999999994,0.014,0.011,97.88300028125734,0.9730000000000001,0.05100000025645123,348019.376
2020-08-01,2801,0.5,0.004,0.802,31.921,0.001,0.218,0.095,0.025,0.018,125.10099964053438,0.9880000014194613,0.06200000000000001,348019.377
2020-08-01,2801,0.75,0.008,2.23725,32.145,0.002,0.264,0.17099999999999999,0.044,0.033,150.50200010818,1.003,0.07599999978162135,348019.37700000004
2020-08-01,2801,0.95,0.014049999999999955,3.5175999999999994,32.34905,0.002,0.309,0.2931499999999999,0.07900000000000001,0.058,184.5433994697324,1.0350499968770415,0.0939999994598002,348019.378
2020-08-02,2801,0.05,0.0,0.17479999999999998,31.77,0.0,0.191,0.03,0.006999999999999999,0.005,60.57635019145183,0.9300000052109167,0.039000000112062734,348019.375
2020-08-02,2801,0.25,0.002,0.37475,31.85,0.0,0.201,0.052,0.013,0.01,97.88300007003632,0.9730000000000001,0.05100000029308712,348019.376
2020-08-02,2801,0.5,0.004,0.731,31.924500000000002,0.001,0.219,0.087,0.023,0.016,125.10099982017381,0.988,0.062000000000000006,348019.377
2020-08-02,2801,0.75,0.008,2.0424999999999995,32.151,0.001,0.26525,0.15899999999999997,0.041,0.03025,150.50199989181993,1.0029999999999997,0.07599999978162135,348019.37700000004
2020-08-02,2801,0.95,0.014,3.2601999999999998,32.358149999999995,0.002,0.312,0.276,0.07304999999999995,0.054,184.54339946973235,1.0350499967281994,0.09399999945980018,348019.378
2020-08-03,2801,0.05,0.0,0.15500000000000003,31.771949999999997,0.0,0.191,0.027000000000000003,0.006,0.004,60.576350339424785,0.9300000025386518,0.039000000112062734,348019.375
2020-08-03,2801,0.25,0.002,0.341,31.85275,0.0,0.201,0.047,0.012,0.009,97.88300056251465,0.9730000000000001,0.05100000029308712,348019.376
2020-08-03,2801,0.5,0.004,0.671,31.928,0.001,0.22,0.08,0.021,0.015,125.101,0.988,0.06200000000000001,348019.377
